rev_id	original	corrected	errorCode	idx	teifile	Main_category	Subcategory
3-8	hetrjukvæðum er sagt frá fornum sögum sögurnar	hetjukvæðum	wording	8-2	texti011.xml	style	wording
3-8	hetrjukvæðum er sagt frá fornum sögum sögurnar	hetjukvæðum	wording	8-3	texti011.xml	style	wording
3-9	frá austan og sunna Evrópu	sagðar fornar sögur frá Austur-ogSuður-Evrópu	dep	8-2	texti011.xml	other	miscellaneous
3-9	frá austan og sunna Evrópu	sagðar fornar sögur frá Austur-ogSuður-Evrópu	dep	8-3	texti011.xml	other	miscellaneous
3-9	frá austan og sunna Evrópu	sagðar fornar sögur frá Austur-ogSuður-Evrópu	missing-letter	9-1	texti011.xml	orthography	typo
3-9	frá austan og sunna Evrópu	sagðar fornar sögur frá Austur-ogSuður-Evrópu	wording	9-1	texti011.xml	style	wording
3-10	Sögunar tegnjast	Sögurnar tengjast	missing-letter	10-1	texti011.xml	orthography	typo
3-10	Sögunar tegnjast	Sögurnar tengjast	nonword	10-1	texti011.xml	orthography	nonword
3-10	Sögunar tegnjast	Sögurnar tengjast	swapped-letters	10-2	texti011.xml	orthography	typo
3-10	Sögunar tegnjast	Sögurnar tengjast	nonword	10-2	texti011.xml	orthography	nonword
3-10b	,	NA	extra-comma	NA	texti011.xml	orthography	punctuation
3-11	. Það	og í þeim	period4conjunction	11-1	texti011.xml	orthography	punctuation
3-11	. Það	og í þeim	wording	11-2	texti011.xml	style	wording
3-12	studnum	stundum	swapped-letters	12-1	texti011.xml	orthography	typo
3-12	studnum	stundum	nonword	12-1	texti011.xml	orthography	nonword
3-13	jóðhöfiðnja sem eru í elitíð og	þjóðhöfðingja	missing-letter	13-1	texti011.xml	orthography	typo
3-13	jóðhöfiðnja sem eru í elitíð og	þjóðhöfðingja	swapped-letters	13-1	texti011.xml	orthography	typo
3-13	jóðhöfiðnja sem eru í elitíð og	þjóðhöfðingja	missing-letter	13-1	texti011.xml	orthography	typo
3-13	jóðhöfiðnja sem eru í elitíð og	þjóðhöfðingja	nonword	13-1	texti011.xml	orthography	nonword
3-13	jóðhöfiðnja sem eru í elitíð og	þjóðhöfðingja	extra-words	13-2	texti011.xml	vocabulary	insertion
3-14	breyttir	breyttri	agreement-concord	14-1	texti011.xml	grammar	agreement
3-14	breyttir	breyttri	plural4singular	14-1	texti011.xml	vocabulary	semantic
3-15	er	eru	agreement	NA	texti011.xml	grammar	agreement
3-16	,	NA	extra-comma	NA	texti011.xml	orthography	punctuation
3-17	Jörmunrek Gotakonung	Jörmunrekr Gotakonungur	nominal-inflection	NA	texti011.xml	grammar	inflection
3-20	stórbortnum	stórbrotnum	swapped-letters	20-1	texti011.xml	orthography	typo
3-20	stórbortnum	stórbrotnum	nonword	20-1	texti011.xml	orthography	nonword
3-21	, það er	NA	extra-comma	21-1	texti011.xml	orthography	punctuation
3-21	, það er	NA	wording	21-2	texti011.xml	style	wording
3-22	NA	sé	dep	21-2	texti011.xml	other	miscellaneous
3-23	hernaðartök þjóðflutningatímans ,	hernaðarátök þjóðflutningatímabilsins	missing-letter	23-1	texti011.xml	orthography	typo
3-23	hernaðartök þjóðflutningatímans ,	hernaðarátök þjóðflutningatímabilsins	nonword	23-1	texti011.xml	orthography	nonword
3-23	hernaðartök þjóðflutningatímans ,	hernaðarátök þjóðflutningatímabilsins	wording	23-2	texti011.xml	style	wording
3-23	hernaðartök þjóðflutningatímans ,	hernaðarátök þjóðflutningatímabilsins	extra-comma	23-3	texti011.xml	orthography	punctuation
3-24	þeir eru talnir	það er talið	agreement-pro	24-1	texti011.xml	grammar	agreement
3-24	þeir eru talnir	það er talið	nonword	24-2	texti011.xml	orthography	nonword
3-25	Það	Oftast	wording	25-1	texti011.xml	style	wording
3-26	oftast	NA	dep	25-1	texti011.xml	other	miscellaneous
3-27	þjóðflutninga	þjóðflutninganna	ind4def	NA	texti011.xml	grammar	definitiveness
3-28	þegar	innrás	wording	28-1	texti011.xml	style	wording
3-29	sem er mongólískur þjóðflottur	mongólsks þjóðflokks	wording	29-1	texti011.xml	style	wording
3-29	sem er mongólískur þjóðflottur	mongólsks þjóðflokks	nonword	29-2	texti011.xml	orthography	nonword
3-29	sem er mongólískur þjóðflottur	mongólsks þjóðflokks	extra-letter	29-2	texti011.xml	orthography	typo
3-29	sem er mongólískur þjóðflottur	mongólsks þjóðflokks	letter-rep	29-3	texti011.xml	orthography	typo
3-29	sem er mongólískur þjóðflottur	mongólsks þjóðflokks	letter-rep	29-3	texti011.xml	orthography	typo
3-29	sem er mongólískur þjóðflottur	mongólsks þjóðflokks	nonword	29-3	texti011.xml	orthography	nonword
3-30	réðist	NA	dep	28-1	texti011.xml	other	miscellaneous
3-31	norður Svartahafi	Norður-Svartahafi	lower4upper-proper	31-1	texti011.xml	orthography	capitalization
3-31	norður Svartahafi	Norður-Svartahafi	missing-hyphen	31-1	texti011.xml	orthography	spacing
3-32	Germensku	germönsku	upper4lower-common	32-1	texti011.xml	orthography	capitalization
3-32	Germensku	germönsku	letter-rep	32-1	texti011.xml	orthography	typo
3-32	Germensku	germönsku	nonword	32-1	texti011.xml	orthography	nonword
3-33	náð að komast	komust	missing-letter	33-1	texti011.xml	orthography	typo
3-33	náð að komast	komust	wording	33-2	texti011.xml	style	wording
3-34	til	NA	extra-prep	NA	texti011.xml	grammar	prep
3-35	þá	NA	extra-word	NA	texti011.xml	vocabulary	insertion
3-36	NA	alltaf	wording	36-1	texti011.xml	style	wording
3-37	NA	á ferðinni	wording	37-1	texti011.xml	style	wording
3-38	alltaf á ferðinni	NA	dep	36-1	texti011.xml	other	miscellaneous
3-38	alltaf á ferðinni	NA	dep	37-1	texti011.xml	other	miscellaneous
3-39	Aðaláherslar sem er í kvæðunum er að það er lögð	Aðaláhersla kvæðanna eru	extra-letter	39-1	texti011.xml	orthography	typo
3-39	Aðaláherslar sem er í kvæðunum er að það er lögð	Aðaláhersla kvæðanna eru	nonword	39-1	texti011.xml	orthography	nonword
3-39	Aðaláherslar sem er í kvæðunum er að það er lögð	Aðaláhersla kvæðanna eru	wording	39-2	texti011.xml	style	wording
3-39	Aðaláherslar sem er í kvæðunum er að það er lögð	Aðaláhersla kvæðanna eru	wording	39-3	texti011.xml	style	wording
3-40	á persónur	persóna	dep	39-3	texti011.xml	other	miscellaneous
3-41	studnum	stundum	swapped-letters	41-1	texti011.xml	orthography	typo
3-41	studnum	stundum	nonword	41-1	texti011.xml	orthography	nonword
3-42	NA	þau sem	missing-obj	42-1	texti011.xml	grammar	syntax
3-42	NA	þau sem	missing-conjunction	42-2	texti011.xml	orthography	punctuation
3-43	,	NA	extra-comma	NA	texti011.xml	orthography	punctuation
3-44	eigia	eigi	extra-letter	44-1	texti011.xml	orthography	typo
3-44	eigia	eigi	nonword	44-1	texti011.xml	orthography	nonword
3-45	ræða	velja	wording	NA	texti011.xml	style	wording
3-47	verið að reyna	reynt	cont4simple	NA	texti011.xml	grammar	aspect
3-48	sættat	sættast	missing-letter	48-1	texti011.xml	orthography	typo
3-48	sættat	sættast	nonword	48-1	texti011.xml	orthography	nonword
3-49	studnum	stundum	swapped-letters	49-1	texti011.xml	orthography	typo
3-49	studnum	stundum	nonword	49-1	texti011.xml	orthography	nonword
3-50	Meginatiðin	Meginatriðin	missing-letter	50-1	texti011.xml	orthography	typo
3-50	Meginatiðin	Meginatriðin	nonword	50-1	texti011.xml	orthography	nonword
3-51	Það er mjög oft verið að tala	Langoftast fjalla kvæðin	wording	51-1	texti011.xml	style	wording
3-51	Það er mjög oft verið að tala	Langoftast fjalla kvæðin	cont4simple	51-2	texti011.xml	grammar	aspect
3-51	Það er mjög oft verið að tala	Langoftast fjalla kvæðin	wording	51-3	texti011.xml	style	wording
3-52	karlmanshetjur í kvæðinu	karlhetjur	n4nn	52-1	texti011.xml	orthography	spelling
3-52	karlmanshetjur í kvæðinu	karlhetjur	nonword	52-1	texti011.xml	orthography	nonword
3-52	karlmanshetjur í kvæðinu	karlhetjur	wording	52-1	texti011.xml	style	wording
3-52	karlmanshetjur í kvæðinu	karlhetjur	dep	51-3	texti011.xml	other	miscellaneous
3-53	studnm	stundum	missing-letter	53-1	texti011.xml	orthography	typo
3-53	studnm	stundum	missing-letter	53-1	texti011.xml	orthography	typo
3-53	studnm	stundum	nonword	53-1	texti011.xml	orthography	nonword
3-54	hetjukvæðama	hetjurnar	merged-words	54-1	texti011.xml	orthography	spacing
3-54	hetjukvæðama	hetjurnar	nonword	54-1	texti011.xml	orthography	nonword
3-54	hetjukvæðama	hetjurnar	missing-letter	54-1	texti011.xml	orthography	typo
3-54	hetjukvæðama	hetjurnar	ind4def	54-1	texti011.xml	grammar	definitiveness
3-54	hetjukvæðama	hetjurnar	letter-rep	54-1	texti011.xml	orthography	typo
3-54	hetjukvæðama	hetjurnar	n4nn	54-1	texti011.xml	orthography	spelling
3-54	hetjukvæðama	hetjurnar	extra-word	54-1	texti011.xml	vocabulary	insertion
3-55	oft	NA	wording	55-1	texti011.xml	style	wording
3-56	NA	oft	dep	55-1	texti011.xml	other	miscellaneous
3-57	karla	karlarnir	missing-letter	57-1	texti011.xml	orthography	typo
3-57	karla	karlarnir	ind4def	57-1	texti011.xml	grammar	definitiveness
3-58	Það	Konunum	wording	58-1	texti011.xml	style	wording
3-59	lýst konunum mjög	NA	dep	58-1	texti011.xml	other	miscellaneous
3-59	lýst konunum mjög	NA	extra-word	58-2	texti011.xml	vocabulary	insertion
3-60	NA	lýst	dep	58-1	texti011.xml	other	miscellaneous
3-61	þá	NA	extra-word	NA	texti011.xml	vocabulary	insertion
3-62	setja það	segja	letter-rep	62-1	texti011.xml	orthography	typo
3-62	setja það	segja	extra-word	62-2	texti011.xml	vocabulary	insertion
3-63	berig	beri	extra-letter	63-1	texti011.xml	orthography	typo
3-63	berig	beri	nonword	63-1	texti011.xml	orthography	nonword
3-64	bregst	bregðast	verb-inflection	NA	texti011.xml	grammar	inflection
3-65	blett	blettur	nominal-inflection	NA	texti011.xml	grammar	inflection
3-66	hennar ,	þeirra	pro-inflection	66-1	texti011.xml	grammar	inflection
3-66	hennar ,	þeirra	extra-comma	66-2	texti011.xml	orthography	punctuation
3-67	kvnehetjurnar	kvenhetjurnar	swapped-letters	67-1	texti011.xml	orthography	typo
3-67	kvnehetjurnar	kvenhetjurnar	nonword	67-1	texti011.xml	orthography	nonword
3-68	öðrvísi	öðruvísi	missing-letter	68-1	texti011.xml	orthography	typo
3-68	öðrvísi	öðruvísi	nonword	68-1	texti011.xml	orthography	nonword
3-69	Lýsining hjá þeirm	Lýsingar þeirra	missing-letter	69-1	texti011.xml	orthography	typo
3-69	Lýsining hjá þeirm	Lýsingar þeirra	extra-letter	69-1	texti011.xml	orthography	typo
3-69	Lýsining hjá þeirm	Lýsingar þeirra	nonword	69-1	texti011.xml	orthography	nonword
3-69	Lýsining hjá þeirm	Lýsingar þeirra	singular4plural	69-1	texti011.xml	vocabulary	semantic
3-69	Lýsining hjá þeirm	Lýsingar þeirra	extra-prep	69-2	texti011.xml	grammar	prep
3-69	Lýsining hjá þeirm	Lýsingar þeirra	extra-letter	69-3	texti011.xml	orthography	typo
3-69	Lýsining hjá þeirm	Lýsingar þeirra	nonword	69-3	texti011.xml	orthography	nonword
3-70	um örlögin	örlögum sínum	extra-prep	70-1	texti011.xml	grammar	prep
3-70	um örlögin	örlögum sínum	missing-word	70-2	texti011.xml	vocabulary	omission
3-71	konur	NA	extra-sub	NA	texti011.xml	grammar	syntax
4-1	múslima	múslíma	missing-accent	NA	texti007.xml	orthography	typo
4-2	tóku menn	tók fólk	gendered	NA	texti007.xml	style	exclusion
4-3	kristinna manna	kristins fólks	gendered	NA	texti007.xml	style	exclusion
4-4	,	NA	extra-comma	NA	texti007.xml	orthography	punctuation
4-4b	NA	til	missing-word	4b-1	texti007.xml	vocabulary	omission
4-4b	NA	til	collocation	4b-1	texti007.xml	vocabulary	collocation
4-5	íslendinga	Íslendinga	lower4upper-proper	NA	texti007.xml	orthography	capitalization
4-6	þau	þeir	agreement-pro	NA	texti007.xml	grammar	agreement
4-7	kristni	kristna	agreement-concord	NA	texti007.xml	grammar	agreement
4-8	til	NA	extra-conjunction	NA	texti007.xml	orthography	punctuation
5-1	veið	verið	missing-letter	NA	texti013.xml	orthography	typo
5-2	NA	,	missing-comma	NA	texti013.xml	orthography	punctuation
5-3	Kross fjölskylda þar sem nú	Krossfjölskylda . Nú	split-compound	3-1	texti013.xml	orthography	spacing
5-3	Kross fjölskylda þar sem nú	Krossfjölskylda . Nú	conjunction4period	3-2	texti013.xml	orthography	punctuation
5-4	4	fjórar	number4word	NA	texti013.xml	style	numbers
5-5	krossjörðina	jörðina	wording	NA	texti013.xml	style	wording
5-5b	ættingar	ættingjar	missing-letter	5b-1	texti013.xml	orthography	typo
5-5b	ættingar	ættingjar	nonword	5b-1	texti013.xml	orthography	nonword
5-6	með	á því	wrong-prep	6-1	texti013.xml	grammar	prep
5-6	með	á því	missing-obj	6-2	texti013.xml	grammar	syntax
5-7	koma	mæta	wording	NA	texti013.xml	style	wording
5-8	við getum sagt á	, segjum	missing-comma	8-1	texti013.xml	orthography	punctuation
5-8	við getum sagt á	, segjum	wording	8-2	texti013.xml	style	wording
5-8	við getum sagt á	, segjum	extra-prep	8-3	texti013.xml	grammar	prep
5-9	NA	klukkan	missing-word	NA	texti013.xml	vocabulary	omission
5-10	færi	hæfist	wording	10-1	texti013.xml	style	wording
5-11	á stað	NA	dep	10-1	texti013.xml	other	miscellaneous
5-12	kl13	kl.13 .	missing-period	12-1	texti013.xml	orthography	punctuation
5-12	kl13	kl.13 .	abbreviation-period	12-1	texti013.xml	orthography	punctuation
5-12	kl13	kl.13 .	missing-period	12-2	texti013.xml	orthography	punctuation
5-13	eitthvað af bílum	einhverja bíla	wording	NA	texti013.xml	style	wording
5-14	Dagverðarnes	Dagverðarness	nominal-inflection	14-1	texti013.xml	grammar	inflection
5-14	Dagverðarnes	Dagverðarness	genitive	14-1	texti013.xml	grammar	inflection
5-15	oppnað	opnað	extra-letter	15-1	texti013.xml	orthography	typo
5-15	oppnað	opnað	pronun-writing	15-1	texti013.xml	orthography	spelling
5-15	oppnað	opnað	nonword	15-1	texti013.xml	orthography	nonword
5-16	kominn	komin	nn4n	16-1	texti013.xml	orthography	spelling
5-16	kominn	komin	agreement-pred	16-1	texti013.xml	grammar	agreement
5-17	gamal	gamla	swapped-letters	17-1	texti013.xml	orthography	typo
5-17	gamal	gamla	nonword	17-1	texti013.xml	orthography	nonword
5-18	leiðinn	leiðina	letter-rep	NA	texti013.xml	orthography	typo
5-19	hálsin	hálsinn	n4nn	19-1	texti013.xml	orthography	spelling
5-19	hálsin	hálsinn	nonword	19-1	texti013.xml	orthography	nonword
5-21	skóg	skógi	nominal-inflection	21-1	texti013.xml	grammar	inflection
5-21	skóg	skógi	case-prep	21-1	texti013.xml	grammar	case
5-22	sýnu	sínu	ý4í	NA	texti013.xml	orthography	spelling
5-23	tilit	tillit	missing-letter	23-1	texti013.xml	orthography	typo
5-23	tilit	tillit	nonword	23-1	texti013.xml	orthography	nonword
5-24	gönguhrað	gönguhraða en	missing-letter	24-1	texti013.xml	orthography	typo
5-24	gönguhrað	gönguhraða en	nonword	24-1	texti013.xml	orthography	nonword
5-24	gönguhrað	gönguhraða en	missing-conjunction	24-2	texti013.xml	orthography	punctuation
5-25	einnhverjir	einhver	gendered	25-1	texti013.xml	style	exclusion
5-25	einnhverjir	einhver	extra-letter	25-1	texti013.xml	orthography	typo
5-25	einnhverjir	einhver	nonword	25-1	texti013.xml	orthography	nonword
5-26	áleiðs	áleiðis	missing-letter	26-1	texti013.xml	orthography	typo
5-26	áleiðs	áleiðis	nonword	26-1	texti013.xml	orthography	nonword
5-26b	þeir	þau	dep	25-1	texti013.xml	other	miscellaneous
5-27	ekki	NA	wording	27-1	texti013.xml	style	wording
5-28	NA	ekki	dep	27-1	texti013.xml	other	miscellaneous
5-28b	allir	öll	gendered	NA	texti013.xml	style	exclusion
5-29	NA	á	missing-prep	NA	texti013.xml	grammar	prep
5-30	NA	heldur	missing-conjunction	NA	texti013.xml	orthography	punctuation
5-31	gert	NA	wording	31-1	texti013.xml	style	wording
5-32	NA	gerður og	dep	31-1	texti013.xml	other	miscellaneous
5-32	NA	gerður og	missing-conjunction	31-2	texti013.xml	orthography	punctuation
5-33	hafa	við höfum	missing-sub	33-1	texti013.xml	grammar	syntax
5-33	hafa	við höfum	verb-inflection	33-2	texti013.xml	grammar	inflection
5-34	byrt	birt	y4i	NA	texti013.xml	orthography	spelling
5-35	Facebooc	Facebook	letter-rep	35-1	texti013.xml	orthography	typo
5-35	Facebooc	Facebook	foreign-error	35-1	texti013.xml	orthography	foreign
5-36	kross systkinana	Krosssystkinanna	lower4upper-proper	36-1	texti013.xml	orthography	capitalization
5-36	kross systkinana	Krosssystkinanna	split-compound	36-1	texti013.xml	orthography	spacing
5-36	kross systkinana	Krosssystkinanna	n4nn	36-1	texti013.xml	orthography	spelling
5-36	kross systkinana	Krosssystkinanna	nonword	36-1	texti013.xml	orthography	nonword
5-37	systkinanna	þeirra	noun4pro	NA	texti013.xml	coherence	pro
5-38	sýna	sína	ý4í	NA	texti013.xml	orthography	spelling
6-1	í	Í	lower4upper-initial	NA	texti012.xml	orthography	capitalization
6-2	seinast	. Að lokum	missing-period	2-1	texti012.xml	orthography	punctuation
6-2	seinast	. Að lokum	wording	2-2	texti012.xml	style	wording
6-3	lætu	lætur	missing-letter	3-1	texti012.xml	orthography	typo
6-3	lætu	lætur	nonword	3-1	texti012.xml	orthography	nonword
6-4	gagnvart	á	wrong-prep	NA	texti012.xml	grammar	prep
6-6	, ekki	og	comma4conjunction	6-1	texti012.xml	orthography	punctuation
6-6	, ekki	og	wording	6-2	texti012.xml	style	wording
6-7	NA	ekki	dep	6-2	texti012.xml	other	miscellaneous
6-8	er	NA	syntax-other	8-1	texti012.xml	grammar	syntax
6-9	ljóðsins	þeirra er	noun4pro	9-1	texti012.xml	coherence	pro
6-9	ljóðsins	þeirra er	dep	8-1	texti012.xml	other	miscellaneous
6-10	búin með prestnámið	prestlærður	n4nn	10-1	texti012.xml	orthography	spelling
6-10	búin með prestnámið	prestlærður	agreement-pred	10-1	texti012.xml	grammar	agreement
6-10	búin með prestnámið	prestlærður	wording	10-1	texti012.xml	style	wording
6-11	orðana	orðanna	n4nn	11-1	texti012.xml	orthography	spelling
6-11	orðana	orðanna	nonword	11-1	texti012.xml	orthography	nonword
6-12	til að hjálpa mönnunum að losa sig við syndirnar	syndaaflausnar	wording	NA	texti012.xml	style	wording
6-13	þá	einhverja	reflexive4pro	NA	texti012.xml	coherence	pro
6-14	hefðu fengið	fengu	verb-inflection	14-1	texti012.xml	grammar	inflection
6-14	hefðu fengið	fengu	sub4ind	14-1	texti012.xml	grammar	mood
6-15	Sá sem segir söguna í Sólarljóðum	Sögumaður Sólarljóða	wording	15-1	texti012.xml	style	wording
6-15	Sá sem segir söguna í Sólarljóðum	Sögumaður Sólarljóða	extra-prep	15-2	texti012.xml	grammar	prep
6-16	og hann er að segja	sem segir	conjunction	16-1	texti012.xml	grammar	conjunction
6-16	og hann er að segja	sem segir	cont4simple	16-2	texti012.xml	grammar	aspect
6-17	frá hverju	því sem	extra-prep	17-1	texti012.xml	grammar	prep
6-17	frá hverju	því sem	wording	17-2	texti012.xml	style	wording
6-17	frá hverju	því sem	missing-conjunction	17-3	texti012.xml	orthography	punctuation
6-18	örðum	öðrum	swapped-letters	NA	texti012.xml	orthography	typo
6-19	Það	Sagt	wording	19-1	texti012.xml	style	wording
6-20	talað um	NA	dep	19-1	texti012.xml	other	miscellaneous
6-21	það	hér	wording	NA	texti012.xml	style	wording
6-22	ljóði er	ljóðið sé	missing-letter	22-1	texti012.xml	orthography	typo
6-22	ljóði er	ljóðið sé	ind4sub-verb	22-2	texti012.xml	grammar	mood
6-23	tala	talað	missing-letter	NA	texti012.xml	orthography	typo
6-24	hefði	hafi	past4pres	NA	texti012.xml	grammar	tense
6-24b	Hávarmál	Hávamál	extra-letter	24b-1	texti012.xml	orthography	typo
6-24b	Hávarmál	Hávamál	nonword	24b-1	texti012.xml	orthography	nonword
6-25	til fyrimyndar	sem fyrimynd	wrong-prep	NA	texti012.xml	grammar	prep
